OGLE-GD-DSCT-0142,singlemode,04:36.5,+17:25:53.4,15.879,17.654,1.775,0.08641255,-99.99
OGLE-GD-DSCT-0143,multimode,04:40.4,+08:34:32.4,13.043,13.772,0.729,0.07191587,0.04854491
OGLE-GD-DSCT-0144,singlemode,04:43.5,+08:59:42.3,13.293,14.53,1.237,0.16917106,-99.99
OGLE-GD-DSCT-0145,singlemode,04:48.2,+08:02:19.4,12.258,12.908,0.65,0.09785835,-99.99
OGLE-GD-DSCT-0146,singlemode,04:51.9,+09:04:59.3,15.569,16.467,0.898,0.10366013,-99.99
OGLE-GD-DSCT-0147,singlemode,05:12.7,+11:47:01.9,15.152,16.012,0.86,0.1077063,-99.99
OGLE-GD-DSCT-0148,singlemode,05:13.3,+19:09:38.7,13.618,14.723,1.105,0.09787451,-99.99
OGLE-GD-DSCT-0149,singlemode,05:17.5,+10:51:47.5,18.138,18.987,0.849,0.07003372,-99.99
OGLE-GD-DSCT-0150,singlemode,05:32.5,+14:17:43.4,15.832,17.46,1.628,0.08820663,-99.99
OGLE-GD-DSCT-0151,singlemode,05:47.2,+08:13:31.8,15.162,16.012,0.85,0.10431142,-99.99
OGLE-GD-DSCT-0152,singlemode,06:30.1,+16:22:48.1,16.209,18.159,1.95,0.17290598,-99.99
OGLE-GD-DSCT-0153,singlemode,06:44.7,+11:33:01.9,15.583,16.488,0.905,0.08254803,-99.99
OGLE-GD-DSCT-0154,singlemode,06:47.6,+12:52:20.6,15.511,16.694,1.183,0.0858826,-99.99
OGLE-GD-DSCT-0155,multimode,06:55.4,+12:20:16.8,15.667,16.74,1.073,0.10180364,0.09148039
OGLE-GD-DSCT-0156,singlemode,07:09.0,+11:23:59.5,14.894,15.775,0.881,0.09717366,-99.99
OGLE-GD-DSCT-0157,singlemode,07:18.0,+19:40:51.1,14.026,15.13,1.104,0.07232471,-99.99
OGLE-GD-DSCT-0158,singlemode,07:23.7,+13:33:40.2,14.987,16.489,1.502,0.10190662,-99.99
OGLE-GD-DSCT-0159,singlemode,07:31.5,+06:06:55.9,15.813,16.697,0.884,0.07279533,-99.99
OGLE-GD-DSCT-0160,singlemode,07:42.7,+12:09:20.5,15.598,16.685,1.087,0.11650029,-99.99
OGLE-GD-DSCT-0161,singlemode,08:09.1,+05:00:12.6,15.134,15.876,0.742,0.13433386,-99.99
OGLE-GD-DSCT-0162,multimode,08:52.5,+14:12:52.2,16.531,18.277,1.746,0.15637182,0.15658107
OGLE-GD-DSCT-0163,singlemode,09:04.8,+06:29:06.1,15.94,16.783,0.843,0.08692367,-99.99
OGLE-GD-DSCT-0164,singlemode,09:06.8,+14:28:55.4,15.712,17.154,1.442,0.11760012,-99.99
OGLE-GD-DSCT-0165,singlemode,09:25.4,+09:15:36.9,16.713,17.517,0.804,0.07563898,-99.99
OGLE-GD-DSCT-0166,singlemode,09:27.5,+14:35:11.7,17.791,19.225,1.434,0.10331272,-99.99
OGLE-GD-DSCT-0167,multimode,09:42.3,+12:01:40.2,14.068,15.152,1.084,0.17627976,0.1347249
OGLE-GD-DSCT-0168,multimode,09:53.6,+15:53:50.1,16.098,18.119,2.021,0.14429636,0.11284706
OGLE-GD-DSCT-0169,singlemode,10:27.9,+05:56:11.4,15.671,16.478,0.807,0.08501144,-99.99
OGLE-GD-DSCT-0170,singlemode,10:28.2,+05:19:18.4,14.849,15.701,0.852,0.17870966,-99.99
OGLE-GD-DSCT-0171,multimode,10:42.6,+06:50:10.7,17.17,18.085,0.915,0.08056414,0.06246887
OGLE-GD-DSCT-0172,singlemode,11:07.0,+13:18:32.3,15.928,17.184,1.256,0.08214668,-99.99
OGLE-GD-DSCT-0173,singlemode,11:10.7,+18:27:52.7,13.689,15.068,1.379,0.11738306,-99.99
OGLE-GD-DSCT-0174,singlemode,11:24.9,+11:25:46.1,15.15,16.201,1.051,0.10675143,-99.99
OGLE-GD-DSCT-0175,singlemode,11:32.2,+12:27:08.5,13.412,14.316,0.904,0.07452024,-99.99
OGLE-GD-DSCT-0176,singlemode,11:34.7,+13:28:17.5,17.941,19.508,1.567,0.09455483,-99.99
OGLE-GD-DSCT-0177,multimode,11:35.4,+05:04:18.7,14.273,15.058,0.785,0.13148435,0.1013105
OGLE-GD-DSCT-0178,singlemode,11:45.7,+05:26:16.5,15.007,16.131,1.124,0.07284897,-99.99
OGLE-GD-DSCT-0179,singlemode,11:47.4,+04:48:24.9,15.609,16.449,0.84,0.09470533,-99.99
OGLE-GD-DSCT-0180,singlemode,11:57.1,+11:58:33.8,16.02,17.452,1.432,0.07994768,-99.99
OGLE-GD-DSCT-0181,singlemode,12:01.6,+18:03:24.4,16.671,18.899,2.228,0.09529315,-99.99
OGLE-GD-DSCT-0182,singlemode,12:15.6,+05:03:19.1,15.046,15.821,0.775,0.08715859,-99.99
OGLE-GD-DSCT-0183,singlemode,12:19.2,+15:17:32.7,16.564,18.325,1.761,0.07452641,-99.99
OGLE-GD-DSCT-0184,singlemode,12:31.3,+16:27:36.0,15.717,17.282,1.565,0.07543644,-99.99
OGLE-GD-DSCT-0185,multimode,12:38.4,+04:26:53.0,15.55,16.653,1.103,0.10434384,0.08054086
OGLE-GD-DSCT-0186,singlemode,12:51.9,+08:12:24.5,15.457,16.246,0.789,0.09364218,-99.99
OGLE-GD-DSCT-0187,singlemode,13:04.7,+13:37:49.0,17.587,19.441,1.854,0.08836208,-99.99
OGLE-GD-DSCT-0188,singlemode,13:35.1,+08:17:30.1,17.977,18.838,0.861,0.07009965,-99.99
OGLE-GD-DSCT-0189,multimode,13:41.3,+14:31:14.3,14.432,15.405,0.973,0.16247606,0.14267753
OGLE-GD-DSCT-0190,multimode,13:43.4,+11:59:10.5,14.769,15.954,1.185,0.12768202,0.12453733
OGLE-GD-DSCT-0191,multimode,13:55.5,+03:43:17.9,16.864,-99.99,-99.99,0.08596043,0.06677114
OGLE-GD-DSCT-0192,singlemode,14:05.8,+17:23:58.3,17.616,19.584,1.968,0.07180323,-99.99
OGLE-GD-DSCT-0193,singlemode,14:14.9,+18:38:06.3,17.597,19.175,1.578,0.04883264,-99.99
OGLE-GD-DSCT-0194,multimode,14:16.7,+02:39:49.5,15.383,16.163,0.78,0.08073795,0.10387591
OGLE-GD-DSCT-0195,singlemode,14:18.2,+05:59:42.1,15.728,16.615,0.887,0.09810147,-99.99
OGLE-GD-DSCT-0196,singlemode,14:19.4,+18:23:33.3,15.918,17.463,1.545,0.11387352,-99.99
OGLE-GD-DSCT-0197,singlemode,14:29.8,+04:39:05.5,17.453,-99.99,-99.99,0.08232582,-99.99
OGLE-GD-DSCT-0198,singlemode,14:37.3,+06:02:44.6,16.098,16.935,0.837,0.08591048,-99.99
OGLE-GD-DSCT-0199,singlemode,14:41.0,+14:50:39.8,16.826,18.117,1.291,0.11193447,-99.99
OGLE-GD-DSCT-0200,multimode,14:54.5,+08:27:29.4,15.169,16.032,0.863,0.08055599,0.10436185
OGLE-GD-DSCT-0201,singlemode,15:03.5,+04:10:56.6,14.344,15.584,1.24,0.10473101,-99.99
OGLE-GD-DSCT-0202,multimode,15:10.4,+10:06:15.7,14.532,15.771,1.239,0.11077519,0.08595631
OGLE-GD-DSCT-0203,singlemode,15:28.0,+06:51:19.6,18.274,19.171,0.897,0.0614146,-99.99
