OGLE-GD-CEP-0108,F,29:31.5,-21:28:09.9,12.989,14.987,1.998,3.234823
OGLE-GD-CEP-0109,F,29:34.9,-20:01:03.4,13.118,14.83,1.712,2.3679476
OGLE-GD-CEP-0110,F,30:02.5,-23:40:26.3,12.246,13.901,1.655,3.5443336
OGLE-GD-CEP-0111,F,30:38.7,-24:41:15.0,12.128,13.664,1.536,3.9181306
OGLE-GD-CEP-0112,F,30:42.4,-20:27:07.1,12.529,13.999,1.47,3.1734247
OGLE-GD-CEP-0113,F,31:04.5,-22:16:50.6,13.212,15.392,2.18,4.0398583
OGLE-GD-CEP-0114,F,31:15.7,-25:54:26.6,10.985,11.833,0.848,2.1479831
OGLE-GD-CEP-0115,F,31:49.3,-22:07:22.3,13.464,15.387,1.923,2.9307378
OGLE-GD-CEP-0118,1,34:11.6,-21:39:55.6,13.098,14.744,1.646,1.8338128
OGLE-GD-CEP-0119,1,36:04.2,-19:20:50.8,11.347,13.307,1.96,2.7858501
OGLE-GD-CEP-0120,F,36:10.6,-25:21:50.6,13.315,15.294,1.979,7.9595167
OGLE-GD-CEP-0121,1,37:55.9,-20:21:43.4,13.134,15.368,2.234,1.4415973
OGLE-GD-CEP-0122,F,40:49.0,-25:27:27.8,11.355,13.105,1.75,4.1709258
OGLE-GD-CEP-0123,F,40:59.3,-22:29:31.5,14.531,15.911,1.38,1.3992865
OGLE-GD-CEP-0124,F,42:01.9,-28:03:51.0,13.551,-99.99,-99.99,2.8976803
OGLE-GD-CEP-0125,F,44:00.1,-30:08:29.3,12.379,13.633,1.254,3.3905071
OGLE-GD-CEP-0126,1,44:27.6,-24:17:18.9,11.52,12.931,1.411,3.273156
OGLE-GD-CEP-0127,F,45:11.8,-36:58:29.1,11.205,12.791,1.586,13.7677045
OGLE-GD-CEP-0128,1,45:43.7,-35:24:35.9,13.444,14.841,1.397,1.7152609
OGLE-GD-CEP-0129,F,46:52.1,-30:39:57.3,13.135,14.735,1.6,2.9692043
OGLE-GD-CEP-0130,1,47:43.7,-32:02:56.1,13.636,15.273,1.637,0.9831663
OGLE-GD-CEP-0131,F,47:50.4,-32:11:14.7,12.258,-99.99,-99.99,7.0342049
OGLE-GD-CEP-0132,F,47:51.5,-32:10:16.8,12.015,-99.99,-99.99,5.8635029
OGLE-GD-CEP-0133,F,49:25.2,-38:14:21.8,11.728,13.152,1.424,10.5035199
OGLE-GD-CEP-0134,1,50:30.0,-32:46:43.7,14.475,16.678,2.203,1.9782087
OGLE-GD-CEP-0135,F,50:49.5,-32:39:38.9,13.459,15.575,2.116,3.6850493
OGLE-GD-CEP-0136,F,51:28.1,-35:03:59.7,15.439,18.047,2.608,2.1306764
OGLE-GD-CEP-0137,F,51:43.0,-35:42:15.3,12.526,14.499,1.973,7.1655819
OGLE-GD-CEP-0138,1,51:51.2,-24:25:21.1,11.814,13.119,1.305,2.4944089
OGLE-GD-CEP-0140,1,53:26.4,-36:29:52.6,14.431,16.537,2.106,1.770176
OGLE-GD-CEP-0141,F,53:57.6,-28:22:03.4,11.599,13.183,1.584,5.8006758
OGLE-GD-CEP-0142,F,53:59.5,-39:07:00.8,14.175,15.563,1.388,1.6705088
OGLE-GD-CEP-0144,1,54:48.3,-37:26:42.7,15.319,16.544,1.225,3.5363675
OGLE-GD-CEP-0145,F,54:49.4,-36:10:18.1,14.511,16.85,2.339,2.520541
OGLE-GD-CEP-0146,F,54:50.6,-37:37:20.8,11.389,13.142,1.753,3.7079495
OGLE-GD-CEP-0147,1,55:15.0,-32:15:14.6,12.768,14.262,1.494,1.8698412
OGLE-GD-CEP-0148,F,56:12.5,-32:36:09.5,10.548,-99.99,-99.99,4.5172216
OGLE-GD-CEP-0149,F,56:36.9,-30:57:10.1,12.857,14.548,1.691,2.4944279
OGLE-GD-CEP-0150,F,57:03.7,-28:09:41.7,10.752,11.991,1.239,3.3311712
OGLE-GD-CEP-0151,F,57:42.2,-27:36:06.9,10.508,12.044,1.536,13.4575339
